NOME,VALOR[R$],TIPO,AREA[M2],QUARTOS,BANHEIROS,VAGAS GARAGEM,CONDOMINIO[R$],IPTU[R$],LOGRADOURO,MUNICIPIO,BAIRRO,CEP,IMAGENS,CODIGO,DATA_ANUNCIO,LINK,GASTOS_ANO[R$],Academia,Ar condicionado,Armários na cozinha,Armários no quarto,Churrasqueira,Condomínio fechado,Elevador,Mobiliado,Permitido animais,Piscina,Portaria,Porteiro 24h,Quarto de serviço,Salão de festas,Segurança 24h,Varanda,Área de serviço,Portão eletrônico,Área murada,LATITUDE,LONGITUDE
Centro | 3 suítes + 2 vagas e hb,19187.0,Apartamento padrão,167,3,4,2,1493,6932,Rua Doutor Armínio Tavares,Florianópolis,Centro,88015250,20.0,1154888319,23/03 às 09:29,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/centro-3-suites-2-vagas-e-hb-1154888319,24848,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-27.5888152,-48.5524544
Alugo casa na praia de fora ,1800.0,Casa em rua pública,42,1,1,2,0,0,Rodovia BR-101,Palhoça,Praia do Pontal,88138095,6.0,1162966862,23/03 às 09:36,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-casa-na-praia-de-fora-1162966862,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-27.7197595,-48.6460766
FLORIANÓPOLIS - Apartamento Padrão - CENTRO,5200.0,Apartamento padrão,60,1,1,1,606,115,Avenida Mauro Ramos - de 1055 a 1595 - lado ímpar,Florianópolis,Centro,88020303,20.0,1070630496,23/03 às 09:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1070630496,7387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FLORIANóPOLIS - Apartamento Padrão - Centro,5500.0,Apartamento padrão,51,1,1,1,800,180,Rua Hoepcke,Florianópolis,Centro,88010130,20.0,1162971654,23/03 às 09:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1162971654,9780,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-27.5944252,-48.5596415
Casa de Temporada em Jurerê Internacional,2000.0,Casa em rua pública,300,4,3,2,0,0,Rua dos Corais,Florianópolis,Jurerê Internacional,88053440,20.0,1121758250,23/03 às 09:47,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-temporada-em-jurere-internacional-1121758250,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-27.4416455,-48.5044015
FLORIANóPOLIS - Apartamento Padrão - Ingleses do Rio Vermelho,2800.0,Apartamento padrão,84,2,1,1,290,121,Rua do Vasco,Florianópolis,Ingleses do Rio Vermelho,88058080,3.0,1162973700,23/03 às 09:48,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-ingleses-do-rio-vermelho-1162973700,3601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.4365388,-48.4061318
"Casa com 4 dormitórios para alugar, 240 m² por R$ 13.177,43/mês - Daniela - Florianópolis/",13000.0,Casa em rua pública,240,4,4,2,0,177,Rua Recanto das Margaridas,Florianópolis,Daniela,88053015,20.0,1111069169,23/03 às 09:55,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-4-dormitorios-para-alugar-240-m-por-r-13-177-43-mes-daniela-florianopolis-1111069169,177,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-27.4464251,-48.5270632
Casa em alvenaria PALHOÇA - SC,2600.0,Casa em rua pública,87,2,1,2,0,688,Rua Ocidente,Palhoça,Passa Vinte,88132110,15.0,1147773903,23/03 às 10:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-alvenaria-palhoca-sc-1147773903,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6406984,-48.6680699
"Carvoeira | Apartamento 1 quarto, sendo 1 suite",5200.0,Apartamento padrão,50,1,2,1,564,1138,Rua das Camélias,Florianópolis,Carvoeira,88040530,13.0,1153633727,23/03 às 10:14,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/carvoeira-apartamento-1-quarto-sendo-1-suite-1153633727,7906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6047066,-48.5264476
FLORIANóPOLIS - Apartamento Padrão - Canto,3200.0,Apartamento padrão,70,2,1,1,505,156,Travessa do Motorista,Florianópolis,Canto,88075550,21.0,1162993543,23/03 às 10:23,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-canto-1162993543,6216,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-27.5829101,-48.5852932
FLORIANóPOLIS - Apartamento Padrão - Estreito,1600.0,Apartamento padrão,81,2,2,1,687,0,Rua Quatorze de Julho,Florianópolis,Estreito,88075010,9.0,1162993889,23/03 às 10:25,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-estreito-1162993889,8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-27.5969336,-48.5710745
FLORIANóPOLIS - Casa Padrão - Jardim Atlântico,2500.0,Casa em rua pública,140,3,1,1,0,66,Rua Irmã Bonavita - até 549/550,Florianópolis,Capoeiras,88090150,20.0,1162993992,23/03 às 10:25,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-jardim-atlantico-1162993992,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,
SãO JOSé - Casa Padrão - Jardim Cidade de Florianópolis,2800.0,Casa em rua pública,280,5 ou mais,2,1,0,117,Rua Célio Veiga - até 1798/1799,São José,Jardim Cidade de Florianópolis,88111320,21.0,1162995433,23/03 às 10:28,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-casa-padrao-jardim-cidade-de-florianopolis-1162995433,117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,
Apartamento para alugar no bairro Vila Esperança - Tubarão/SC,1000.0,Apartamento padrão,55,2,1,1,250,0,Avenida Doutor Nilo Bello,Tubarão,Vila Esperança,88708315,11.0,1156881242,23/03 às 10:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-alugar-no-bairro-vila-esperanca-tubarao-sc-1156881242,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.4611622,-49.0133436
Agradável Apto 2 dorm Abraão,1700.0,Apartamento padrão,55,2,1,1,420,65,Rua João Meirelles - de 897/898 ao fim,Florianópolis,Abraão,88085201,20.0,1163002015,23/03 às 10:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/agradavel-apto-2-dorm-abraao-1163002015,5105,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,
Duplex aluguel mensal Praia dos Ingleses ?,1800.0,Casa em rua pública,80,2,1,1,0,0,Servidão Samburá,Florianópolis,Ingleses do Rio Vermelho,88058253,6.0,1163002557,23/03 às 10:39,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/duplex-aluguel-mensal-praia-dos-ingleses-1163002557,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,-27.4438461,-48.4092889
Apartamento - Palhoça SC,1800.0,Apartamento padrão,59,2,1,1,292,418,Rua Gerânio,Palhoça,Jardim Eldorado,88133800,0.0,1163003529,23/03 às 10:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-palhoca-sc-1163003529,3922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6282993,-48.6688867
Linda cobertura para locação no Novo Campeche,7300.0,Apartamento cobertura,160,3,3,2,1100,390,Rua Otávio Cruz,Florianópolis,Campeche,88063620,20.0,1138452343,23/03 às 10:48,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/linda-cobertura-para-locacao-no-novo-campeche-1138452343,13590,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,-27.6646409,-48.4786833
"Apartamento com 2 dormitórios para alugar, 85 m² por R$ 9.093,00/mês - Campeche - Florianó",8000.0,Apartamento padrão,86,2,3,2,800,293,Avenida Pequeno Príncipe,Florianópolis,Campeche,88063000,21.0,1163006534,23/03 às 10:50,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-85-m-por-r-9-093-00-mes-campeche-floriano-1163006534,9893,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,-27.687721,-48.4844879
FLORIANóPOLIS - Apartamento Padrão - Itacorubi,4900.0,Apartamento cobertura,113,2,2,2,751,3307,Rua Salvatina Feliciana dos Santos,Florianópolis,Itacorubi,88034600,20.0,1163007610,23/03 às 10:53,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-itacorubi-1163007610,12319,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-27.5919535,-48.4922007
Casa para alugar no bairro Jurerê Internacional - Florianópolis/SC,30000.0,Casa em rua pública,600,5 ou mais,5 ou mais,5 ou mais,0,0,Rua dos Peixes-Lua,Florianópolis,Jurerê Internacional,88053318,13.0,1163011724,23/03 às 10:58,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-alugar-no-bairro-jurere-internacional-florianopolis-sc-1163011724,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-27.4349284,-48.5107084
ALUGA-SE,1000.0,Apartamento padrão,60,2,2,1,0,220,Rua Osvaldo Lamim (Loteamento Vila Nova),Palhoça,Barra do Aririú,88134121,0.0,1163008815,23/03 às 10:56,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluga-se-1163008815,220,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-27.6798117,-48.6586758
Apartamento para aluguel tem 45 metros quadrados com 1 quarto em Canasvieiras - Florianópo,2400.0,Apartamento padrão,45,1,1,1,0,0,Rua Antônio Heil,Florianópolis,Canasvieiras,88054160,11.0,1009561418,23/03 às 11:02,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-tem-45-metros-quadrados-com-1-quarto-em-canasvieiras-florianopo-1009561418,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,-27.4292755,-48.449974
"Aluguel de Temporada! Amplo de 02 dorm completo, em condomínio com estrutura de club confi",350.0,Apartamento padrão,90,2,2,1,0,0,Rua Leonel Pereira - até 1186/1187,Florianópolis,Cachoeira do Bom Jesus,88056300,20.0,926855743,23/03 às 11:05,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-de-temporada-amplo-de-02-dorm-completo-em-condominio-com-estrutura-de-club-confi-926855743,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,
FLORIANóPOLIS - Apartamento Padrão - Itacorubi,3900.0,Apartamento padrão,65,2,2,1,650,160,Rodovia Amaro Antônio Vieira - de 1312/1313 ao fim,Florianópolis,Itacorubi,88034102,13.0,1163017069,23/03 às 11:08,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-itacorubi-1163017069,7960,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,
Conjunto habitacional cambirela - Apartamento 237 bloco 2 b,800.0,Apartamento padrão,48,2,1,1,244,26,Rua Nelson Floriano Campos,Palhoça,Pachecos,88135000,17.0,1132767043,23/03 às 11:13,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/conjunto-habitacional-cambirela-apartamento-237-bloco-2-b-1132767043,2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6709442,-48.6746682
Aluguel | Apartamento 3 dormitórios (2 suítes) + 2,6242.0,Apartamento padrão,101,3,2,2,950,200,Rua Orlando Odilio Koerich,Florianópolis,Jardim Atlântico,88095152,20.0,1140698078,23/03 às 11:16,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-apartamento-3-dormitorios-2-suites-2-1140698078,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-27.5812989,-48.5923736
Centro | Apartamento 2 suítes + 2 vagas,10111.0,Apartamento padrão,108,2,3,2,1062,3888,Rua Doutor Armínio Tavares,Florianópolis,Centro,88015250,20.0,1154888352,23/03 às 11:16,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/centro-apartamento-2-suites-2-vagas-1154888352,16632,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-27.5888152,-48.5524544
FLORIANóPOLIS - Casa de Condomínio - Armação,2600.0,Casa em condominio fechado,28,1,1,1,0,0,Estrada Francisco Thomas dos Santos,Florianópolis,Pântano do Sul,88067700,18.0,1124952081,23/03 às 11:21,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-de-condominio-armacao-1124952081,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-27.7574655,-48.538182
"Apartamento com 2 quartos para alugar por R$ 2800.00, 72.00 m2 - INGLESES DO RIO VERMELHO ",2800.0,Apartamento padrão,72,2,1,1,0,0,Avenida Lions Internacional,Florianópolis,Ingleses do Rio Vermelho,88058084,21.0,1163025268,23/03 às 11:23,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-quartos-para-alugar-por-r-2800-00-72-00-m2-ingleses-do-rio-vermelho-1163025268,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,-27.4344073,-48.4069987
Casa para alugar no bairro Coqueiros - Florianópolis/SC,7800.0,Casa em rua pública,392,3,2,2,0,270,Rua Joaquim Nabuco - de 2136/2137 ao fim,Florianópolis,Monte Cristo,88090900,20.0,1133284716,23/03 às 11:29,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-alugar-no-bairro-coqueiros-florianopolis-sc-1133284716,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
Locação de Temporada,500.0,Apartamento padrão,70,2,2,1,1,1,Rua Morro das Feiticeiras,Florianópolis,Ingleses do Rio Vermelho,88058583,20.0,1159355082,23/03 às 11:31,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/locacao-de-temporada-1159355082,13,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,-27.4204752,-48.4073135
FLORIANóPOLIS - Casa Padrão - Carvoeira,3800.0,Casa em rua pública,50,1,1,1,0,0,Rua Marcus Aurélio Homem,Florianópolis,Carvoeira,88040440,16.0,1163028030,23/03 às 11:32,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-carvoeira-1163028030,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-27.5973128,-48.5272299
"Apartamento com 2 dormitórios para alugar, 66 m² por R$ 2.280,11/mês - Ingleses - Florianó",2100.0,Apartamento padrão,66,2,2,1,180,0,Rua Graciliano Manoel Gomes,Florianópolis,Ingleses do Rio Vermelho,88058200,17.0,1156173232,23/03 às 11:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-66-m-por-r-2-280-11-mes-ingleses-floriano-1156173232,2160,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-27.4478885,-48.4089115
"Casa com 4 dormitórios para alugar, 240 m² por R$ 5.950,00/mês - Campeche - Florianópolis/",5950.0,Casa em rua pública,240,4,3,3,0,0,Rua Tereza Lopes,Florianópolis,Campeche,88066065,20.0,1163034221,23/03 às 11:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-4-dormitorios-para-alugar-240-m-por-r-5-950-00-mes-campeche-florianopolis-1163034221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-27.6999984,-48.5003862
FLORIANóPOLIS - Casa Padrão - Campeche,9200.0,Casa em rua pública,140,3,2,1,0,50,Servidão Revoar das Gaivotas,Florianópolis,Campeche,88063265,20.0,1163037203,23/03 às 11:47,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-campeche-1163037203,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,-27.6950154,-48.4927557
"Apartamento com 3 dormitórios para alugar, 74 m² por R$ 3.027,09/mês - Capoeiras - Florian",2500.0,Apartamento padrão,74,3,1,1,428,99,Rua Prefeito Dib Cherem - até 2924/2925,Florianópolis,Capoeiras,88090000,17.0,1142145989,23/03 às 11:51,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-para-alugar-74-m-por-r-3-027-09-mes-capoeiras-florian-1142145989,5235,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
"Apartamento com 3 dormitórios para alugar, 89 m² por R$ 6.800/mês - Itacorubi - Florianópo",6800.0,Apartamento padrão,89,3,2,2,0,0,Rua Antônio Costa,Florianópolis,Itacorubi,88034070,20.0,1155400342,23/03 às 11:54,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-para-alugar-89-m-por-r-6-800-mes-itacorubi-florianopo-1155400342,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,-27.5801316,-48.5105497
"Apartamento com 2 dormitórios, 65 m² - venda por R$ 1.100.000,00 ou aluguel por R$ 5.580,0",5000.0,Apartamento padrão,65,2,3,1,460,120,Rua João Pio Duarte Silva - de 1181/1182 ao fim,Florianópolis,Córrego Grande,88037001,20.0,1138164113,23/03 às 11:54,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-65-m-venda-por-r-1-100-000-00-ou-aluguel-por-r-5-580-0-1138164113,5640,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,
Kitnet/Conjugado para aluguel possui 16 metros quadrados em Mato Alto - Araranguá - Santa ,450.0,Apartamento kitchenette,16,1,1,1,0,0,Rua Maria Benta de Souza,Araranguá,Mato Alto,88904168,3.0,1003467407,23/03 às 12:06,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/kitnet-conjugado-para-aluguel-possui-16-metros-quadrados-em-mato-alto-ararangua-santa-1003467407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.9494446,-49.5004047
"Casa com 2 dormitórios para alugar, 75 m² por R$ 3.542,40/mês - Campeche - Florianópolis/S",3200.0,Casa em rua pública,75,2,3,1,0,80,Servidão Águia Dourada,Florianópolis,Campeche,88063038,18.0,1163056107,23/03 às 12:25,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-75-m-por-r-3-542-40-mes-campeche-florianopolis-s-1163056107,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-27.685995,-48.4992429
"Apartamento com 2 dormitórios para alugar, 78 m² - Campeche - Florianópolis/SC",4500.0,Apartamento padrão,79,2,2,1,850,79,Avenida Campeche - até 2501/2502,Florianópolis,Campeche,88063300,20.0,1163057707,23/03 às 12:28,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-78-m-campeche-florianopolis-sc-1163057707,10279,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,,
FLORIANóPOLIS - Apartamento Padrão - Canasvieiras,10000.0,Apartamento cobertura,248,3,3,3,720,432,Rua Deputado Oscar Rodrigues da Nova,Florianópolis,Canasvieiras,88054530,20.0,1132840108,23/03 às 12:30,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-canasvieiras-1132840108,9072,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,-27.4280381,-48.472773
Apartamento de Temporada em Jurerê Internacional,1000.0,Apartamento padrão,75,3,3,2,0,0,Avenida dos Búzios - até 1399/1400,Florianópolis,Jurerê Internacional,88053300,14.0,1094624385,23/03 às 12:31,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-temporada-em-jurere-internacional-1094624385,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
"Apartamento com 2 dormitórios para alugar, 59 m² por R$ 3.100,47/mês - Capoeiras - Florian",2500.0,Apartamento padrão,59,2,1,1,509,92,Avenida Vereador Nagib Jabor,Florianópolis,Capoeiras,88090100,19.0,1163059220,23/03 às 12:32,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-59-m-por-r-3-100-47-mes-capoeiras-florian-1163059220,6200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-27.5924809,-48.5938782
FLORIANóPOLIS - Apartamento Padrão - Centro,5500.0,Apartamento padrão,68,1,1,1,420,150,Rua Hoepcke,Florianópolis,Centro,88010130,15.0,1163065960,23/03 às 12:44,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1163065960,5190,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-27.5944252,-48.5596415
"Apartamento com 2 dormitórios para alugar, 59 m² por R$ 2.991/mês - Capoeiras - Florianópo",2500.0,Apartamento padrão,59,2,1,1,400,92,Avenida Vereador Nagib Jabor,Florianópolis,Capoeiras,88090100,21.0,1163066646,23/03 às 12:46,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-para-alugar-59-m-por-r-2-991-mes-capoeiras-florianopo-1163066646,4892,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-27.5924809,-48.5938782
"ALUGUEL DIÁRIA - Apartamento 2 dormitórios, em Canasvieiras, Floripa SC",400.0,Apartamento padrão,60,2,1,1,0,0,Rodovia Virgílio Várzea,Florianópolis,Canasvieiras,88054605,15.0,1143687722,23/03 às 12:48,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-diaria-apartamento-2-dormitorios-em-canasvieiras-floripa-sc-1143687722,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,-27.4443983,-48.4663998
Casa no estilo Chalé na Lagoa da Conceição,5500.0,Casa em rua pública,75,2,1,1,0,0,Servidão Manoel Luiz Duarte,Florianópolis,Lagoa da Conceição,88062415,11.0,1013079345,23/03 às 12:53,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-no-estilo-chale-na-lagoa-da-conceicao-1013079345,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-27.6093929,-48.4523007
Centro | Top Vision | 2 dormitórios ( 1 suíte),4100.0,Apartamento padrão,71,2,2,1,800,200,Rua Felipe Schmidt - de 350/351 a 979/980,Florianópolis,Centro,88010001,20.0,1140668027,23/03 às 13:00,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/centro-top-vision-2-dormitorios-1-suite-1140668027,9800,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,,
"Apartamento para Aluguel Apartamento de 2 dormitórios (suíte), sacada/churrasqueira, garag",2700.0,Apartamento padrão,84,2,1,1,600,212,Rua Desembargador Pedro Silva - até 2241/2242,Florianópolis,Coqueiros,88080700,15.0,1163075515,23/03 às 13:06,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-apartamento-de-2-dormitorios-suite-sacada-churrasqueira-garag-1163075515,7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Apartamento - Palhoça SC,2500.0,Apartamento padrão,67,2,2,1,350,0,Rua das Cegonhas,Palhoça,Pedra Branca,88137260,11.0,1157683826,23/03 às 13:11,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-palhoca-sc-1157683826,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6263228,-48.6779887
Casa para aluguel e venda tem 800 metros quadrados com 5 quartos..,40000.0,Casa em rua pública,800,5 ou mais,5 ou mais,2,0,6000,Largo dos Acarais,Florianópolis,Jurerê Internacional,88053427,20.0,991765491,23/03 às 13:13,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-aluguel-e-venda-tem-800-metros-quadrados-com-5-quartos-991765491,6000,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-27.44652825,-48.50037614503035
"""Aluga-se lindos Quartos Mobiliados em São José/Florianópolis""",720.0,Apartamento kitchenette,20,1,1,3,0,0,Avenida Ivo Reis Montenegro,São José,Nossa Senhora do Rosário,88110618,14.0,1049062221,23/03 às 13:18,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluga-se-lindos-quartos-mobiliados-em-sao-jose-florianopolis-1049062221,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-27.5794123,-48.6143518
Apartamento mobiliado para aluguel e venda com 2 quartos no centro de Florianópolis,9047.0,Apartamento padrão,68,2,2,2,0,0,Rua Desembargador Arno Hoeschl,Florianópolis,Centro,88015620,10.0,1124344753,23/03 às 13:25,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-mobiliado-para-aluguel-e-venda-com-2-quartos-no-centro-de-florianopolis-1124344753,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,,
Casa - Florianópolis SC,6000.0,Casa em rua pública,245,3,1,3,0,102,Servidão Mata Atlântica,Florianópolis,Lagoa da Conceição,88062625,20.0,1163084423,23/03 às 13:27,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-florianopolis-sc-1163084423,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6158516,-48.4451272
Casa para alugar no bairro Milanese - Criciúma/SC,1550.0,Casa em rua pública,65,3,1,1,0,260,Rua Deonilda Milanez,Criciúma,Milanese,88804515,16.0,1163088914,23/03 às 13:37,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-alugar-no-bairro-milanese-criciuma-sc-1163088914,260,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-28.6988418,-49.3899904
"Casa com 2 dormitórios para alugar, 85 m² por R$ 3.800,00/mês - Campeche - Florianópolis/S",3700.0,Casa em rua pública,85,2,1,2,0,100,Rua Expedicionário Ivo Napoleão,Florianópolis,Campeche,88065380,15.0,1163092346,23/03 às 13:40,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-2-dormitorios-para-alugar-85-m-por-r-3-800-00-mes-campeche-florianopolis-s-1163092346,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Casa de condomínio sobrado para aluguel possui 25 metros quadrados com 1 quarto,3000.0,Casa em condominio fechado,25,1,1,1,400,0,Estrada Francisco Thomas dos Santos,Florianópolis,Pântano do Sul,88067700,15.0,1124868026,23/03 às 13:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-condominio-sobrado-para-aluguel-possui-25-metros-quadrados-com-1-quarto-1124868026,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.7574655,-48.538182
