,NOME,VALOR,AREA,CATEGORIA,TIPO,QUARTOS,BANHEIROS,VAGAS,DETALHES_IMOVEL,DETALHES_CONDO,PARCELA1,ENTRADA,CONDOMINIO,IPTU,IMAGENS,DATA_ANUNCIO,CIDADE,CEP,link
3255,Casa para venda com 610 metros quadrados com 5 quartos em Jurerê - Florianópolis - Santa C,7.800.000,610,Casas,Venda - casa em rua pública,5 ou mais,4,4,"Ar condicionado, Mobiliado, Piscina","Permitido animais, Piscina",65.786,1.560.000,1.050,0,20.0,24/01,Florianópolis,88053701,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-com-610-metros-quadrados-com-5-quartos-em-jurere-florianopolis-santa-c-1130100535
3256,Apartamento com 2 dormitórios à venda no Campeche | Florianópolis/SC,2.250.000,115,Apartamentos,Venda - apartamento padrão,2,2,2,"Varanda, Área de serviço, Churrasqueira, Piscina","Elevador, Piscina",18.977,450.000,1.100,0,20.0,24/01,Florianópolis,88063301,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-no-campeche-florianopolis-sc-1078662360
3257,Casa + sala comercial,390.000,430,Casas,Venda - casa em rua pública,3,3,5 ou mais,"Área de serviço, Armários na cozinha, Churrasqueira, Varanda","Área murada, Permitido animais, Portão eletrônico",3.314,78.000,0,100,2.0,24/01,Palhoça,88135101,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-sala-comercial-1137775179
3258,Apartamento Face Norte no Thai Beach Home Spa Campeche - Florianópolis,1.540.000,80,Apartamentos,Venda - apartamento padrão,2,2,2,"Academia, Piscina","Academia, Piscina, Salão de festas",12.989,308.000,530,1.800,20.0,24/01,Florianópolis,88063300,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-face-norte-no-thai-beach-home-spa-campeche-florianopolis-1058490030
3259,Casa com arquitetura moderna no condomínio Rosa Internacional.,1.850.000,210,Casas,Venda - casa em rua pública,4,5 ou mais,0,"Churrasqueira, Área de serviço, Piscina","Piscina, Academia, Condomínio fechado",15.603,370.000,400,0,9.0,24/01,Garopaba,88495000,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-arquitetura-moderna-no-condominio-rosa-internacional-994939778
3260,"Apartamento com 2 quartos à venda, 124 m² por R$ 1.689.673 - Santo Antônio de Lisboa - Flo",1.689.673,124,Apartamentos,Venda - apartamento padrão,2,2,2,"Academia, Churrasqueira, Piscina","Condomínio fechado, Academia, Piscina",14.251,337.935,0,0,20.0,24/01,Florianópolis,88050300,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-quartos-a-venda-124-m-por-r-1-689-673-santo-antonio-de-lisboa-flo-988949500
3261,"Apartamento à venda, 180 m² por R$ 4.918.670,34 - Jurerê - Florianópolis/SC",4.918.670,181,Apartamentos,Venda - apartamento padrão,3,4,3,"Academia, Área de serviço, Churrasqueira, Piscina","Condomínio fechado, Academia, Piscina",41.485,983.734,0,0,20.0,24/01,Florianópolis,88054601,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-180-m-por-r-4-918-670-34-jurere-florianopolis-sc-988949456
3262,Casa para venda possui 94 metros quadrados com 3 quartos em Madri - Palhoça - SC,420.000,94,Casas,Venda - casa em rua pública,3,2,2,"Ar condicionado, Área de serviço, Churrasqueira, Armários na cozinha","Permitido animais, Portão eletrônico",3.567,84.000,0,433,19.0,24/01,Palhoça,88136320,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-possui-94-metros-quadrados-com-3-quartos-em-madri-palhoca-sc-1132300758
3263,"Apartamento para venda com 149 metros quadrados privativos, com 3 suítes em Jurerê In",2.280.000,149,Apartamentos,Venda - apartamento padrão,3,4,3,"Mobiliado, Varanda, Ar condicionado, Academia, Churrasqueira, Piscina","Piscina, Condomínio fechado, Permitido animais, Academia, Elevador, Salão de festas",19.230,456.000,850,3.500,20.0,24/01,Florianópolis,88053350,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-149-metros-quadrados-privativos-com-3-suites-em-jurere-in-1023132174
3264,"Apartamento para Venda em Palhoça, Nova Palhoça, 3 dormitórios, 1 suíte, 2 banheiros, 1 va",369.000,87,Apartamentos,Venda - apartamento padrão,3,2,1,"Varanda, Churrasqueira",88131560,3.137,73.800,0,0,9.0,24/01,Nova Palhoça,Palhoça,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-palhoca-nova-palhoca-3-dormitorios-1-suite-2-banheiros-1-va-1062814471
3265,Apartamento para venda em Jurerê,1.200.000,80,Apartamentos,Venda - apartamento padrão,2,2,2,"Varanda, Piscina","Elevador, Piscina, Salão de festas",10.146,240.000,500,0,20.0,24/01,Florianópolis,88053580,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-jurere-990781649
3266,Florianopolis - Apartamento Padrão - Ingleses do Rio Vermelho,260.000,50,Apartamentos,Venda - apartamento padrão,2,1,1,88058670,Florianópolis,2.218,52.000,60,890,9.0,24/01,Rua Osvaldo Climaco,Ingleses do Rio Vermelho,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-ingleses-do-rio-vermelho-941403806
3267,"Apartamento 02 dormitórios, sendo 01 suíte, em Campinas, São José.",510.000,91,Apartamentos,Venda - apartamento padrão,2,2,1,"Salão de festas, Elevador",88101400,4.326,102.000,600,800,20.0,24/01,Campinas,São José,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-02-dormitorios-sendo-01-suite-em-campinas-sao-jose-1020653589
3268,Apartamento para venda com 112 metros quadrados com 4 quartos em Serraria - São José - SC,990.000,112,Apartamentos,Venda - apartamento padrão,4,4,2,"Ar condicionado, Mobiliado, Academia, Varanda, Churrasqueira, Piscina","Condomínio fechado, Elevador, Portaria, Permitido animais, Academia, Piscina, Salão de festas",8.375,198.000,910,2.100,20.0,24/01,São José,88115000,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-112-metros-quadrados-com-4-quartos-em-serraria-sao-jose-sc-1087119673
3269,Excelente apartamento à venda em Coqueiros/ Florianópolis,1.550.000,130,Apartamentos,Venda - apartamento padrão,3,4,2,"Mobiliado, Varanda, Churrasqueira, Piscina","Condomínio fechado, Elevador, Portaria, Piscina, Salão de festas",13.073,310.000,1.000,0,21.0,24/01,Florianópolis,88080230,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apartamento-a-venda-em-coqueiros-florianopolis-1001672302
3270,Apartamento para venda com 65 metros quadrados com 2 quartos em Carvoeira - Florianópolis ,560.000,65,Apartamentos,Venda - apartamento padrão,2,2,2,"Varanda, Piscina","Condomínio fechado, Elevador, Permitido animais, Piscina, Salão de festas",4.748,112.000,500,800,21.0,24/01,Florianópolis,88040600,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-65-metros-quadrados-com-2-quartos-em-carvoeira-florianopolis-988074366
3271,Apartamento para venda com 59 metros quadrados com 2 quartos em Saco dos Limões - Florianó,350.000,59,Apartamentos,Venda - apartamento padrão,2,2,1,"Ar condicionado, Mobiliado, Churrasqueira","Condomínio fechado, Portaria, Permitido animais, Salão de festas",2.977,70.000,450,100,21.0,24/01,Florianópolis,88045401,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-59-metros-quadrados-com-2-quartos-em-saco-dos-limoes-floriano-1120790323
3272,"Apartamento No Bairro Comerciário 2 Quartos, Garagem, Semi mobiliado",265.000,60,Apartamentos,Venda - apartamento padrão,2,1,1,"Área de serviço, Armários na cozinha","Permitido animais, Salão de festas",2.260,53.000,280,600,12.0,24/01,Criciúma,88802465,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-no-bairro-comerciario-2-quartos-garagem-semi-mobiliado-1137777137
3273,Casa a venda toda mobiliada alto padrão  - Tijucas - SC,780.000,119,Casas,Venda - casa em rua pública,3,2,2,"Ar condicionado, Mobiliado, Churrasqueira",Permitido animais,6.604,156.000,0,0,8.0,24/01,Tijucas,88200000,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-toda-mobiliada-alto-padrao-tijucas-sc-1137777233
3274,FLORIANóPOLIS - Padrão - Beira Mar,9.800.000,316,Apartamentos,Venda - apartamento padrão,4,3,4,"Ar condicionado, Academia, Área de serviço, Churrasqueira","Academia, Salão de festas",82.655,1.960.000,4.780,11.500,19.0,24/01,Florianópolis,88025200,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-padrao-beira-mar-992149874
3275,"Casa para Venda em Palhoça, Pedra Branca, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas",1.250.000,189,Casas,Venda - casa em rua pública,3,3,2,"Ar condicionado, Piscina",Piscina,10.568,250.000,0,1,18.0,24/01,Palhoça,88137180,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-pedra-branca-3-dormitorios-1-suite-3-banheiros-2-vagas-1113380299
3276,"Casa à venda, 491 m² por R$ 5.999.000,00 - Panorâmico - Garopaba/SC",5.999.000,491,Casas,Venda - casa em rua pública,5 ou mais,5 ou mais,3,"Ar condicionado, Mobiliado, Piscina, Área de serviço, Churrasqueira",Piscina,50.596,1.199.800,0,0,20.0,24/01,Garopaba,88495000,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-491-m-por-r-5-999-000-00-panoramico-garopaba-sc-1090549005
3277,Apartamento para venda com 60 metros quadrados com 2 quartos em Barreiros - São José - SC,319.000,60,Apartamentos,Venda - apartamento padrão,2,1,1,"Academia, Piscina","Condomínio fechado, Elevador, Permitido animais, Academia, Piscina, Salão de festas",2.715,63.800,520,650,20.0,24/01,São José,88117350,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-60-metros-quadrados-com-2-quartos-em-barreiros-sao-jose-sc-1137054570
3278,Apartamento Palhoça ,300.000,53,Apartamentos,Venda - apartamento padrão,2,1,2,"Área de serviço, Churrasqueira, Varanda","Condomínio fechado, Elevador, Segurança 24h, Portaria, Permitido animais, Salão de festas",2.555,60.000,0,0,6.0,24/01,Palhoça,88132150,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-palhoca-1137777807
3279,Casa para venda possui 196 metros quadrados com 3 quartos em Pagani - Palhoça - SC,1.200.000,196,Casas,Venda - casa em rua pública,3,3,4,Piscina,Piscina,10.146,240.000,0,20,20.0,24/01,Palhoça,88132268,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-possui-196-metros-quadrados-com-3-quartos-em-pagani-palhoca-sc-1070852204
3280,Apartamento em Home Club Praia de Palmas,916.000,124,Apartamentos,Venda - apartamento padrão,2,2,1,"Academia, Churrasqueira, Piscina","Condomínio fechado, Elevador, Academia, Piscina, Salão de festas",7.751,183.200,0,0,9.0,24/01,Governador Celso Ramos,88190000,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-em-home-club-praia-de-palmas-1113374557
3281,Casa para venda tem 188 metros quadrados com 4 quartos em Pedra Branca - Palhoça - SC,1.290.000,188,Casas,Venda - casa em rua pública,4,2,3,88137195,Palhoça,10.905,258.000,0,1.350,19.0,24/01,Rua dos Jaçanãs,Pedra Branca,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-tem-188-metros-quadrados-com-4-quartos-em-pedra-branca-palhoca-sc-1049480883
3282,Centro | Apartamento 4 dorms (2 suítes),1.998.000,244,Apartamentos,Venda - apartamento padrão,4,3,2,"Área de serviço, Churrasqueira",Salão de festas,16.851,399.600,2.012,4.028,11.0,24/01,Florianópolis,88015640,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/centro-apartamento-4-dorms-2-suites-1001446079
3283,FLORIANóPOLIS - Apartamento Padrão - Canasvieiras,550.000,70,Apartamentos,Venda - apartamento padrão,2,2,1,"Ar condicionado, Mobiliado, Academia, Área de serviço, Churrasqueira, Piscina","Elevador, Academia, Piscina, Salão de festas",4.664,110.000,562,834,19.0,24/01,Florianópolis,88054600,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-canasvieiras-1050864288
3284,FLORIANóPOLIS - Apartamento Padrão - Canasjure,1.549.900,162,Apartamentos,Venda - apartamento cobertura,3,3,2,"Ar condicionado, Varanda, Churrasqueira, Mobiliado, Piscina, Área de serviço",Piscina,13.072,309.980,880,3.000,20.0,24/01,Florianópolis,88054601,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-canasjure-1090961767
3285,"Apartamento com 1 dormitório à venda, 59 m² por R$ 549.000,00 - Ribeirão da Ilha - Florian",549.000,59,Apartamentos,Venda - apartamento padrão,1,2,1,"Área de serviço, Churrasqueira, Piscina","Elevador, Piscina",4.655,109.800,0,0,6.0,24/01,Florianópolis,88064066,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-1-dormitorio-a-venda-59-m-por-r-549-000-00-ribeirao-da-ilha-florian-1073552648
3286,SãO JOSé - Casa Padrão - Potecas,290.000,63,Casas,Venda - casa em rua pública,2,2,1,Área de serviço,88119356,2.471,58.000,0,0,3.0,24/01,Potecas,São José,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-casa-padrao-potecas-1099657617
3287,Apartamento para venda possui 100 metros quadrados com 2 quartos em Pedra Branca - Palhoça,636.000,100,Apartamentos,Venda - apartamento padrão,2,3,1,"Ar condicionado, Academia, Varanda, Churrasqueira, Piscina","Elevador, Academia, Piscina, Salão de festas",5.389,127.200,600,700,17.0,24/01,Palhoça,88137270,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-100-metros-quadrados-com-2-quartos-em-pedra-branca-palhoca-1045891767
3288,Florianópolis - Apartamento Padrão - Centro,1.280.000,97,Apartamentos,Venda - apartamento padrão,3,2,2,"Academia, Churrasqueira","Academia, Salão de festas",10.821,256.000,1.100,120,13.0,24/01,Florianópolis,88015130,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1113712494
3289,"MP - Apto novo com 03 dorms. sendo 01 suíte, semimobiliado, 87 m², à venda, em Barreiros -",550.000,80,Apartamentos,Venda - apartamento padrão,3,2,1,"Armários na cozinha, Armários embutidos, Área de serviço, Churrasqueira","Condomínio fechado, Elevador, Permitido animais, Salão de festas",4.664,110.000,440,1,17.0,24/01,São José,88117310,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/mp-apto-novo-com-03-dorms-sendo-01-suite-semimobiliado-87-m-a-venda-em-barreiros-1137778160
3290,Casa no bairro Armação do Pântano Sul em Florianópolis,220.000,80,Casas,Venda - casa em rua pública,2,1,1,88066550,Florianópolis,1.881,44.000,0,0,10.0,24/01,Servidão do Náufrago,Armação do Pântano do Sul,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-no-bairro-armacao-do-pantano-sul-em-florianopolis-979659975
3291,Florianópolis - Apartamento Padrão - João Paulo,1.602.720,133,Apartamentos,Venda - apartamento padrão,2,3,2,88030300,Florianópolis,13.518,320.544,0,0,17.0,24/01,Rodovia João Paulo - até 1499/1500,João Paulo,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-joao-paulo-979861173
3292,Apartamento à venda no bairro Ingleses Centro - Florianópolis/SC,759.622,94,Apartamentos,Venda - apartamento padrão,3,2,1,Piscina,"Condomínio fechado, Piscina, Salão de festas",6.432,151.924,0,0,20.0,24/01,Florianópolis,88058197,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-ingleses-centro-florianopolis-sc-924903773
3293,"Apto de 167 m2, maravilhosa vista do mar e da ponte, 3 suites,  churrasqueira na sacada, 2",2.850.000,167,Apartamentos,Venda - apartamento padrão,3,5 ou mais,2,"Ar condicionado, Mobiliado, Academia, Piscina","Elevador, Salão de festas, Academia, Condomínio fechado, Piscina",24.037,570.000,950,5.500,20.0,24/01,Florianópolis,88010140,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-de-167-m2-maravilhosa-vista-do-mar-e-da-ponte-3-suites-churrasqueira-na-sacada-2-994964637
3294,Apartamento 03 quartos a venda no Pantanal.,385.000,92,Apartamentos,Venda - apartamento padrão,3,2,1,"Área de serviço, Mobiliado, Ar condicionado","Elevador, Condomínio fechado, Salão de festas",3.272,77.000,650,150,21.0,24/01,Florianópolis,88040000,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-03-quartos-a-venda-no-pantanal-1095514808
3295,Casa para Venda em Palhoça/SC,420.000,74,Casas,Venda - casa em rua pública,3,3,2,88132599,Palhoça,3.567,84.000,0,0,9.0,24/01,Avenida Paulo Roberto Vidal,Bela Vista,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-sc-1128277816
3296,Casa para Venda em Palhoça/SC,900.000,150,Casas,Venda - casa em rua pública,4,2,4,Ar condicionado,88139214,7.616,180.000,0,0,5.0,24/01,Pinheira,Palhoça,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-sc-1126427199
3297,Apartamento para venda possui 152 metros quadrados com 4 quartos em Centro - Florianópolis,1.500.000,152,Apartamentos,Venda - apartamento padrão,4,2,2,"Portaria, Condomínio fechado, Elevador, Salão de festas",88015230,12.651,300.000,1.497,4.699,21.0,24/01,Centro,Florianópolis,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-152-metros-quadrados-com-4-quartos-em-centro-florianopolis-1076092493
3298,Apartamento para venda tem 107 metros quadrados com 3 quartos em Centro - Florianópolis - ,1.790.000,107,Apartamentos,Venda - apartamento padrão,3,4,2,Piscina,"Condomínio fechado, Elevador, Permitido animais, Piscina, Salão de festas",15.097,358.000,0,0,21.0,24/01,Florianópolis,88015010,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-107-metros-quadrados-com-3-quartos-em-centro-florianopolis-1093559713
3299,Apartamento para venda tem 69 metros quadrados com 2 quartos em Capoeiras - Florianópolis ,530.000,69,Apartamentos,Venda - apartamento padrão,2,2,1,"Piscina, Churrasqueira, Mobiliado, Academia, Ar condicionado","Portaria, Piscina, Academia, Salão de festas, Elevador, Permitido animais, Condomínio fechado",4.495,106.000,490,865,20.0,24/01,Florianópolis,88070150,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-69-metros-quadrados-com-2-quartos-em-capoeiras-florianopolis-1085202046
3300,Sobrado - Palhoça SC,520.000,88,Casas,Venda - casa em rua pública,1,2,1,88139119,Palhoça,4.411,104.000,0,0,4.0,24/01,Avenida Caravelas,Praia do Sonho,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-palhoca-sc-1020297857
3301,Apartamento para venda com 100 metros quadrados com 3 quartos,335.000,100,Apartamentos,Venda - apartamento padrão,3,1,1,88060329,Florianópolis,2.850,67.000,0,550,20.0,24/01,Servidão Nascente do Rio Vermelho,São João do Rio Vermelho,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-100-metros-quadrados-com-3-quartos-1107262918
3302,Venda l Apartamento 2 suítes,1.600.000,93,Apartamentos,Venda - apartamento padrão,2,3,1,Área de serviço,"Elevador, Salão de festas",13.495,320.000,641,1.395,20.0,24/01,Florianópolis,88025340,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/venda-l-apartamento-2-suites-906161201
3303,"APARTAMENTO RESIDENCIAL em FLORIANÓPOLIS - SC, PRAIA DE CANASVIEIRAS",420.000,44,Apartamentos,Venda - apartamento padrão,1,1,1,"Mobiliado, Academia, Churrasqueira, Piscina","Elevador, Segurança 24h, Academia, Piscina",3.567,84.000,458,780,20.0,24/01,Florianópolis,88054260,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-residencial-em-florianopolis-sc-praia-de-canasvieiras-1123802702
